id_n,t,v_sig
0,38.94,0.0
0,38.97,0.0
0,39.0,0.0
0,39.03,0.0
0,39.06,0.0
0,39.09,0.0
0,39.12,0.0
0,39.15,0.0
0,39.18,0.0
0,39.21,0.0
0,39.24,0.0
0,39.27,0.0
0,39.3,0.0
0,39.33,0.0
0,39.36,0.0
0,39.39,0.0
0,39.42,0.0
0,39.45,0.0
0,39.48,0.0
0,39.51,0.0
0,39.54,0.0
0,39.57,0.0
0,39.6,0.0
0,39.63,0.0
0,39.66,0.0
0,39.69,0.0
0,39.72,0.0
0,39.75,0.0
0,39.78,0.0
0,39.81,0.0
0,39.84,0.0
0,39.87,0.0
0,39.9,0.0
0,39.93,0.0
0,39.96,0.0
0,39.99,0.0
0,40.02,0.0
0,40.05,0.0
0,40.08,0.0
0,40.11,0.0
0,40.14,0.0
0,40.17,0.0
0,40.2,0.0
0,40.23,0.0
0,40.26,0.0
0,40.29,0.0
0,40.32,0.0
0,40.35,0.0
0,40.38,0.0
0,40.41,0.0
0,40.44,0.0
0,40.47,0.0
0,40.5,0.0
0,40.53,0.0
0,40.56,0.0
0,40.59,0.0
0,40.62,0.0
0,40.65,0.0
0,40.68,0.0
0,40.71,0.0
0,40.74,0.0
0,40.77,0.0
0,40.8,0.0
0,40.83,0.0
0,40.86,0.0
0,40.89,0.0
0,40.92,0.0
0,40.95,0.0
0,40.98,0.0
0,41.01,0.0
0,41.04,0.0
0,41.07,0.0
0,41.1,0.0
0,41.13,0.0
0,41.16,0.0
0,41.19,0.0
0,41.22,0.0
0,41.25,0.0
0,41.28,0.0
0,41.31,0.0
0,41.34,0.0
0,41.37,0.0
0,41.4,0.0
0,41.43,0.0
0,41.46,0.0
0,41.49,0.0
0,41.52,0.0
0,41.55,0.0
0,41.58,0.0
0,41.61,0.0
0,41.64,0.0
0,41.67,0.0
0,41.7,0.0
0,41.73,0.0
0,41.76,0.0
0,41.79,0.0
0,41.82,0.0
0,41.85,0.0
0,41.88,0.0
0,41.91,0.0
0,41.94,0.0
0,41.97,0.0
0,42.0,0.0
0,42.03,0.0
0,42.06,0.0
0,42.09,0.0
0,42.12,0.0
0,42.15,0.0
0,42.18,0.0
0,42.21,0.0
0,42.24,0.0
0,42.27,0.0
0,42.3,0.0
0,42.33,0.0
0,42.36,0.0
0,42.39,0.0
0,42.42,0.0
0,42.45,0.0
0,42.48,0.0
0,42.51,0.0
0,42.54,0.0
0,42.57,0.0
0,42.6,0.0
0,42.63,0.0
0,42.66,0.0
0,42.69,0.0
0,42.72,0.0
0,42.75,0.0
0,42.78,0.0
0,42.81,0.0
0,42.84,0.0
0,42.87,0.0
0,42.9,0.0
0,42.93,0.0
0,42.96,0.0
0,42.99,0.0
0,43.02,0.0
0,43.05,0.0
0,43.08,0.0
0,43.11,0.0
0,43.14,0.0
0,43.17,0.0
0,43.2,0.0
0,43.23,0.0
0,43.26,0.0
0,43.29,0.0
0,43.32,0.0
0,43.35,0.0
0,43.38,0.0
0,43.41,0.0
0,43.44,0.0
0,43.47,0.0
0,43.5,0.0
0,43.53,0.0
0,43.56,0.0
0,43.59,0.0
0,43.62,0.0
0,43.65,0.0
0,43.68,0.0
0,43.71,0.0
0,43.74,0.0
0,43.77,0.0
0,43.8,0.0
0,43.83,0.0
0,43.86,0.0
0,43.89,0.0
0,43.92,0.0
0,43.95,0.0
0,43.98,0.0
0,44.01,0.0
0,44.04,0.0
0,44.07,0.0
0,44.1,0.0
0,44.13,0.0
0,44.16,0.0
0,44.19,0.0
0,44.22,0.0
0,44.25,0.0
0,44.28,0.0
0,44.31,0.0
0,44.34,0.0
0,44.37,0.0
0,44.4,0.0
0,44.43,0.0
0,44.46,0.0
0,44.49,0.0
0,44.52,0.0
0,44.55,0.0
0,44.58,0.0
0,44.61,0.0
0,44.64,0.0
0,44.67,0.0
0,44.7,0.0
0,44.73,0.0
0,44.76,0.0
0,44.79,0.0
0,44.82,0.0
0,44.85,0.0
0,44.88,0.0
0,44.91,0.0
0,44.94,0.0
0,44.97,0.0
0,45.0,0.0
0,45.03,0.0
0,45.06,0.0
0,45.09,0.0
0,45.12,0.0
0,45.15,0.0
0,45.18,0.0
0,45.21,0.0
0,45.24,0.0
0,45.27,0.0
0,45.3,0.0
0,45.33,0.0
0,45.36,0.0
0,45.39,0.0
0,45.42,0.0
0,45.45,0.0
0,45.48,0.0
0,45.51,0.0
0,45.54,0.0
0,45.57,0.0
0,45.6,0.0
0,45.63,0.0
0,45.66,0.0
0,45.69,0.0
0,45.72,0.0
0,45.75,0.0
0,45.78,0.0
0,45.81,0.0
0,45.84,0.0
0,45.87,0.0
0,45.9,0.0
0,45.93,0.0
0,45.96,0.0
0,45.99,0.0
0,46.02,0.0
0,46.05,0.0
0,46.08,0.0
0,46.11,0.0
0,46.14,0.0
0,46.17,0.0
0,46.2,0.0
0,46.23,0.0
0,46.26,0.0
0,46.29,0.0
0,46.32,0.0
0,46.35,0.0
0,46.38,0.0
0,46.41,0.0
0,46.44,0.0
0,46.47,0.0
0,46.5,0.0
0,46.53,0.0
0,46.56,0.0
0,46.59,0.0
0,46.62,0.0
0,46.65,0.0
0,46.68,0.0
0,46.71,0.0
0,46.74,0.0
0,46.77,0.0
0,46.8,0.0
0,46.83,0.0
0,46.86,0.0
0,46.89,0.0
0,46.92,0.0
0,46.95,0.0
0,46.98,0.0
0,47.01,0.0
0,47.04,0.0
0,47.07,0.0
0,47.1,0.0
0,47.13,0.0
0,47.16,0.0
0,47.19,0.0
0,47.22,0.0
0,47.25,0.0
0,47.28,0.0
0,47.31,0.0
0,47.34,0.0
0,47.37,0.0
0,47.4,0.0
0,47.43,0.0
0,47.46,0.0
0,47.49,0.0
0,47.52,0.0
0,47.55,0.0
0,47.58,0.0
0,47.61,0.0
0,47.64,0.0
0,47.67,0.0
0,47.7,0.0
0,47.73,0.0
0,47.76,0.0
0,47.79,0.0
0,47.82,0.0
0,47.85,0.0
0,47.88,0.0
0,47.91,0.0
0,47.94,0.0
0,47.97,0.0
0,48.0,0.0
0,48.03,0.0
0,48.06,0.0
0,48.09,0.0
0,48.12,0.0
0,48.15,0.0
0,48.18,0.0
0,48.21,0.0
0,48.24,0.0
0,48.27,0.0
0,48.3,0.0
0,48.33,0.0
0,48.36,0.0
0,48.39,0.0
0,48.42,0.0
0,48.45,0.0
0,48.48,0.0
0,48.51,0.0
0,48.54,0.0
0,48.57,0.0
0,48.6,0.0
0,48.63,0.0
0,48.66,0.0
0,48.69,0.0
0,48.72,0.0
0,48.75,0.0
0,48.78,0.0
0,48.81,0.0
0,48.84,0.0
0,48.87,0.0
0,48.9,0.0
0,48.93,0.0
0,48.96,0.0
0,48.99,0.0
0,49.02,0.0
0,49.05,0.0
0,49.08,0.0
0,49.11,0.0
0,49.14,0.0
0,49.17,0.0
0,49.2,0.0
0,49.23,0.0
0,49.26,0.0
0,49.29,0.0
0,49.32,0.0
0,49.35,0.0
0,49.38,0.0
0,49.41,0.0
0,49.44,0.0
0,49.47,0.0
0,49.5,0.0
0,49.53,0.0
0,49.56,0.0
0,49.59,0.0
0,49.62,0.0
0,49.65,0.0
0,49.68,0.0
0,49.71,0.0
0,49.74,0.0
0,49.77,0.0
0,49.8,0.0
0,49.83,65.56016176896759
0,49.86,122.14139951371826
0,49.89,140.85210109452007
0,49.92,150.49354167665456
0,49.95,155.7428669428374
0,49.98,158.39438175682105
0,50.01,159.3457451255534
0,50.04,159.11475882209677
0,50.07,158.02831356088467
0,50.1,156.30609813333388
0,50.13,154.10269366906698
0,50.16,151.5307526648005
0,50.19,148.6746685365631
0,50.22,145.59908260753326
0,50.25,142.35441302732409
0,50.28,138.98057900760375
0,50.31,135.5095858422428
0,50.34,131.9673655942116
0,50.37,128.37511692083504
0,50.4,124.75029917277764
0,50.43,121.10738247865211
0,50.46,117.45842219079078
0,50.49,113.81350468565587
0,50.52,110.1810974593867
0,50.55,106.56832701978462
0,50.58,102.98120161067797
0,50.61,99.42479129737904
0,50.64,95.90337474896411
0,50.67,92.4205597578987
0,50.7,88.9793828654128
0,50.73,85.58239222780031
0,50.76,82.23171693884017
0,50.79,78.92912533008479
0,50.82,75.676074242858
0,50.85,72.47375086032287
0,50.88,137.291066978709
0,50.91,188.8094475052813
0,50.94,204.24450015187668
0,50.97,210.79705647122125
0,51.0,213.05443782898854
0,51.03,212.78776201189288
0,51.06,210.88575960014145
0,51.09,207.8619506225708
0,51.12,204.04082805955892
0,51.15,199.64055520743395
0,51.18,194.81462739391495
0,51.21,189.67484526259523
0,51.24,184.30487869934333
0,51.27,178.7687165307763
0,51.3,173.11616315459622
0,51.33,167.3865441317054
0,51.36,161.61128033150447
0,51.39,155.81572231373642
0,51.42,150.020486603331
0,51.45,144.24244792758455
0,51.48,138.49548848344423
0,51.51,132.79107221209887
0,51.54,127.13869082349154
0,51.57,121.54621435102862
0,51.6,116.02016963450494
0,51.63,110.5659637003481
0,51.66,105.18806452466802
0,51.69,99.89014848718995
0,51.72,94.67522153919407
0,51.75,89.54571944339129
0,51.78,84.50359121498514
0,51.81,79.55036897631012
0,51.84,74.68722674597912
0,51.87,69.91503015695494
0,51.9,65.23437869328407
0,51.93,60.64564172168267
0,51.96,56.14898934917852
0,51.99,51.74441894523331
0,52.02,47.43177801399399
0,52.05,43.21078398046685
0,52.08,39.0810413565571
0,52.11,35.042056673985655
0,52.14,31.093251506957955
0,52.17,27.233973855158634
0,52.2,23.463508114729937
0,52.23,19.781083829563542
0,52.26,16.185883385942315
0,52.29,12.677048789285749
0,52.32,9.253687641434382
0,52.35,5.91487841991772
0,52.38,2.6596751463491657
0,52.41,-0.5128884809761942
0,52.44,-3.6037954254001328
0,52.47,-6.614042064964799
0,52.5,-9.544635311407152
0,52.53,-12.396590052608989
0,52.56,-15.17092688143152
0,52.59,-17.868670078522147
0,52.62,-20.490845820673787
0,52.65,-23.038480589802397
0,52.68,-25.51259976058234
0,52.71,-27.914226347393445
0,52.74,-30.24437989349087
0,52.77,-32.50407548728642
0,52.8,-34.69432289233687
0,52.83,-36.81612577916758
0,52.86,-38.870481048355195
0,52.89,-40.85837823547117
0,52.92,-42.78079898950307
0,52.95,-44.63871661727558
0,52.98,-46.433095687179105
0,53.01,-48.164891686234114
0,53.04,-49.835050725125456
0,53.07,-51.44450928640538
0,53.1,-52.99419401154957
0,53.13,-54.48502152299138
0,53.16,-55.917898277647275
0,53.19,-57.29372044879047
0,53.22,-58.61337383344933
0,53.25,-59.877733782774825
0,53.28,-61.08766515307539
0,53.31,-62.24402227543906
0,53.34,-63.347648942063714
0,53.37,-64.39937840759103
0,53.4,-65.400033403911
0,53.43,-66.35042616703788
0,53.46,-67.25135847479845
0,53.49,-68.1036216941856
0,53.52,-68.90799683734211
0,53.55,-69.6652546252294
0,53.58,-70.37615555813059
0,53.61,-71.04144999220992
0,53.64,-71.66187822142493
0,53.67,-72.23817056415197
0,53.7,-72.77104745394459
0,53.73,-73.26121953389543
0,53.76,-73.7093877541248
0,53.79,-74.116243471959
0,53.82,-74.482468554403
0,53.85,-74.80873548254905
0,53.88,-75.09570745759473
0,53.91,-75.34403850817446
0,53.94,-75.55437359873612
0,53.97,-75.7273487387194
0,54.0,-75.86359109231483
0,54.03,-75.963719088604
0,54.06,-76.02834253189928
0,54.09,-76.05806271212066
0,54.12,-76.05347251506026
0,54.15,-76.01515653240276
0,54.18,-75.94369117138022
0,54.21,-75.83964476395414
0,54.24,-75.70357767542717
0,54.27,-75.53604241239714
0,54.3,-75.33758372997644
0,54.33,-75.10873873820648
0,54.36,-74.85003700760578
0,54.39,-74.56200067379709
0,54.42,-74.24514454116525
0,54.45,-73.8999761855026
0,54.48,-73.52699605560679
0,54.51,-73.12669757379638
0,54.54,-72.69956723531848
0,54.57,-72.24608470662392
0,54.6,-71.7667229224903
0,54.63,-71.26194818197683
0,54.66,-70.73222024319679
0,54.69,-70.17799241689815
0,54.72,-69.59971165884387
0,54.75,-68.99781866098593
0,54.78,-68.37274794143043
0,54.81,-67.7249279331921
0,54.84,-67.05478107173757
0,54.87,-66.3627238813209
0,54.9,-65.64916706011334
0,54.93,-64.91451556413203
0,54.96,-64.15916868997434
0,54.99,-63.38352015636386
0,55.02,-62.587958184515344
0,55.05,-61.772865577330194
0,55.08,-60.93861979742674
0,55.11,-60.0855930440211
0,55.14,-59.21415232866461
0,55.17,-58.32465954985288
0,55.2,-57.41747156651394
0,55.23,-56.4929402703933
0,55.26,-55.551412657342425
0,55.29,-54.593230897527306
0,55.32,-53.61873240456876
0,55.35,-52.62824990362819
0,55.38,-51.62211149845183
0,55.41,-50.60064073738654
0,55.44,-49.56415667838368
0,55.47,-48.512973953000156
0,55.5,-47.4474028294148
0,55.53,-46.36774927447157
0,55.56,-45.27431501476478
0,55.59,-44.16739759677763
0,55.62,-43.047290446093115
0,55.65,-41.91428292568513
0,55.68,-40.76866039330761
0,55.71,-39.610704257993255
0,55.74,-38.440692035677436
0,55.77,-37.258897403957576
0,55.8,-36.06559025600629
0,55.83,-34.861036753646374
0,55.86,-33.64549937960391
0,55.89,-32.41923698895194
0,55.92,85.22814239239825
0,55.95,108.24779170194759
0,55.98,120.37187741437863
0,56.01,127.5544871992506
0,56.04,131.89828386224838
0,56.07,134.41593116010128
0,56.1,135.67856060138217
0,56.13,135.53511930272674
0,56.16,134.50721660280342
0,56.19,132.9780721085784
0,56.22,131.06704376109178
0,56.25,128.86308057788438
0,56.28,126.4340145228704
0,56.31,123.83255295385706
0,56.34,121.10028919485175
0,56.37,118.27047121794394
0,56.4,115.36996396034877
0,56.43,112.4206719446307
0,56.46,109.4405911004672
0,56.49,106.44459994504865
0,56.52,103.44506383459816
0,56.55,100.45230274196048
0,56.58,97.47495779830703
0,56.61,94.52028165716754
0,56.64,91.59437079161921
0,56.67,88.70235300806016
0,56.7,85.84854005043834
0,56.73,83.03655272459517
0,56.76,80.26942419615483
0,56.79,77.54968580840324
0,56.82,74.87943879369361
0,56.85,72.26041451997263
0,56.88,69.69402535787133
0,56.91,67.18140782733784
0,56.94,64.72345935295377
0,56.97,62.3208696999018
0,57.0,59.97414796056544
0,57.03,57.68364580194037
0,57.06,55.44957755678998
0,57.09,53.27203763951857
0,57.12,51.15101568556138
0,57.15,49.08640974646794
0,57.18,46.559812494234976
0,57.21,43.88046049188778
0,57.24,41.25453533038678
0,57.27,38.68175522426066
0,57.3,36.1617907685434
0,57.33,33.694271010208574
0,57.36,31.278788815699542
0,57.39,28.914905623123467
0,57.42,26.60215565531506
0,57.45,24.340049659509532
0,57.48,22.128078230506958
0,57.51,19.965714766641078
0,57.54,17.85241810144289
0,57.57,15.787634848365833
0,57.6,13.770801491210916
0,57.63,11.801346248815126
0,57.66,9.878690739067487
0,57.69,8.002251464260812
0,57.72,6.171441137173328
0,57.75,4.3856698649794135
0,57.78,2.6443462060999567
0,57.81,0.9468781133682103
0,57.84,-0.7073262246339418
0,57.87,-2.318857633535365
0,57.9,-3.888305285076099
0,57.93,-5.41625610260591
0,57.96,-6.9032942327493245
0,57.99,-8.350000576596738
0,58.02,-9.75695237449139
0,58.05,-11.124722839091438
0,58.08,-12.45388083195551
0,58.11,-13.744990579374283
0,58.14,-14.998611423613717
0,58.17,-16.21529760612036
0,58.2,-17.39559807958707
0,58.23,-18.54005634607733
0,58.26,-19.649210318694475
0,58.29,-20.72359220451563
0,58.32,-21.763728406737613
0,58.35,-22.77013944417782
0,58.38,-23.7433398864512
0,58.41,-24.683838303299808
0,58.44,-25.592137226702516
0,58.47,-26.468733124513566
0,58.5,-27.314116384499208
0,58.53,-28.128771307745527
0,58.56,-28.913176110504878
0,58.59,-29.667802933635357
0,58.62,-30.393117858861597
0,58.65,-31.089580931160143
0,58.68,-31.75764618663174
0,58.71,-32.397761685282845
0,58.74,-33.010369548189146
0,58.77,-33.59590599856362
0,58.8,-34.15480140629039
0,58.83,-34.68748033553055
0,58.86,-35.194361595036106
0,58.89,-35.675858290843784
0,58.92,-36.13237788104904
0,58.95,-36.564322232387084
0,58.98,-36.97208767837221
0,59.01,-37.356065078770094
0,59.04,-37.71663988019633
0,59.07,-38.0541921776544
0,59.1,-38.36909677684225
0,59.13,-38.66172325707365
0,59.16,-38.93243603467171
0,59.19,-39.18159442670888
0,59.22,-39.40955271497602
0,59.25,-39.61666021007595
0,59.28,-39.803261315545804
0,59.31,-39.96969559192258
0,59.34,-40.11629782067342
0,59.37,-40.24339806792025
0,59.4,-40.35132174789581
0,59.43,-40.44038968607365
0,59.46,-40.51091818192102
0,59.49,-40.563219071228616
0,59.52,-40.59759978797637
0,59.55,-40.61436342569857
0,59.58,-40.613808798316
0,59.61,-40.59623050040629
0,59.64,-40.56191896688737
0,59.67,-40.511160532091694
0,59.7,-40.444237488212174
0,59.73,-40.36142814310326
0,59.76,-40.26300687742263
0,59.79,-40.14924420110205
0,59.82,-40.0204068091367
0,59.85,-39.87675763668561
0,59.88,-39.71855591347585
0,59.91,-39.546057217506544
0,59.94,-39.35951352804808
0,59.97,-39.15917327793509
0,60.0,-38.94528140515155
0,60.03,-38.71807940370815
0,60.06,-38.47780537381284
0,60.09,-38.22469407133595
0,60.12,-37.958976956572975
0,60.15,-37.680882242307675
0,60.18,-37.39063494117973
0,60.21,-37.08845691236117
0,60.24,-36.77456690754675
0,60.27,-36.44918061626308
0,60.3,-36.112510710503834
0,60.33,-35.76476688869496
0,60.36,-35.40615591899846
0,60.39,-35.03688168196053
0,60.42,-34.65714521251123
0,60.45,-34.26714474132274
0,60.48,-33.86707573553483
0,60.51,-33.45713093885332
0,60.54,-33.03750041103074
0,60.57,-32.60837156673663
0,60.6,-32.16992921382512
0,60.63,-31.7223555910079
0,60.66,-31.26583040494184
0,60.69,-30.800530866737176
0,60.72,-30.326631727896427
0,60.75,-29.84430531569111
0,60.78,-29.35372156798499
0,60.81,-28.8550480675115
0,60.84,-28.348450075613574
0,60.87,-27.83409056545504
0,60.9,-27.312130254709665
0,60.93,-26.782727637737523
0,60.96,-26.246039017255928
0,60.99,-25.7022185355132
0,61.02,-25.151418204972053
0,61.05,-24.59378793851257
0,61.08,-24.029475579159975
0,61.11,-23.458626929346128
0,61.14,-22.88138577971226
0,61.17,-22.297893937460543
0,61.2,-21.70829125425997
0,61.23,-21.112715653717927
0,61.26,-20.511303158419626
0,61.29,-19.904187916546178
0,61.32,-19.29150222807685
0,61.35,-18.6733765705827
0,61.38,-18.049939624617284
0,61.41,-17.421318298714304
0,61.44,-16.78763775399411
0,61.47,-16.149021428390032
0,61.5,-15.505591060498048
0,61.53,-14.857466713057232
0,61.56,-14.204766796067524
0,61.59,-13.547608089549312
0,61.62,-12.88610576595346
0,61.65,-12.220373412225328
0,61.68,-11.55052305152957
0,61.71,-10.876665164641752
0,61.74,-10.198908711011878
0,61.77,-9.517361149504922
0,61.8,-8.832128458826505
0,61.83,-8.143315157634456
0,61.86,-7.451024324345823
0,61.89,-6.755357616642432
0,61.92,-6.056415290680317
0,61.95,-5.354296220007527
0,61.98,-4.64909791419803
0,62.01,-3.9409165372017885
0,62.04,-3.2298469254197992
0,62.07,-2.5159826055074053
0,62.1,-1.7994158119098547
0,62.13,-1.0802375041348067
0,62.16,-0.3585373837681427
0,62.19,0.0
0,62.22,0.0
0,62.25,0.0
0,62.28,0.0
0,62.31,0.0
0,62.34,0.0
0,62.37,0.0
0,62.4,0.0
0,62.43,0.0
0,62.46,0.0
0,62.49,0.0
0,62.52,0.0
0,62.55,0.0
0,62.58,0.0
0,62.61,0.0
0,62.64,0.0
0,62.67,0.0
0,62.7,0.0
0,62.73,0.0
0,62.76,0.0
0,62.79,0.0
0,62.82,0.0
0,62.85,0.0
0,62.88,0.0
0,62.91,0.0
0,62.94,0.0
0,62.97,0.0
0,63.0,0.0
0,63.03,0.0
0,63.06,0.0
0,63.09,0.0
0,63.12,0.0
0,63.15,0.0
0,63.18,0.0
0,63.21,0.0
0,63.24,0.0
0,63.27,0.0
0,63.3,0.0
0,63.33,0.0
0,63.36,0.0
0,63.39,0.0
0,63.42,0.0
0,63.45,0.0
0,63.48,0.0
0,63.51,0.0
0,63.54,0.0
0,63.57,0.0
0,63.6,0.0
0,63.63,0.0
0,63.66,0.0
0,63.69,0.0
0,63.72,0.0
0,63.75,0.0
0,63.78,0.0
0,63.81,0.0
0,63.84,0.0
0,63.87,0.0
0,63.9,0.0
0,63.93,0.0
0,63.96,0.0
0,63.99,0.0
0,64.02,0.0
0,64.05,0.0
0,64.08,0.0
0,64.11,0.0
0,64.14,0.0
0,64.17,0.0
0,64.2,0.0
0,64.23,0.0
0,64.26,0.0
0,64.29,0.0
0,64.32,0.0
0,64.35,0.0
0,64.38,0.0
0,64.41,0.0
0,64.44,0.0
0,64.47,0.0
0,64.5,0.0
0,64.53,0.0
0,64.56,0.0
0,64.59,0.0
0,64.62,0.0
0,64.65,0.0
0,64.68,0.0
0,64.71,0.0
0,64.74,0.0
0,64.77,0.0
0,64.8,0.0
0,64.83,0.0
0,64.86,0.0
0,64.89,0.0
0,64.92,0.0
0,64.95,0.0
0,64.98,0.0
0,65.01,0.0
0,65.04,0.0
0,65.07,0.0
0,65.1,0.0
0,65.13,0.0
0,65.16,0.0
0,65.19,0.0
0,65.22,0.0
0,65.25,0.0
0,65.28,0.0
0,65.31,0.0
0,65.34,0.0
0,65.37,0.0
0,65.4,0.0
0,65.43,0.0
0,65.46,0.0
0,65.49,0.0
0,65.52,0.0
0,65.55,0.0
0,65.58,0.0
0,65.61,0.0
0,65.64,0.0
0,65.67,0.0
0,65.7,0.0
0,65.73,0.0
0,65.76,0.0
0,65.79,0.0
0,65.82,0.0
0,65.85,0.0
0,65.88,0.0
0,65.91,0.0
0,65.94,0.0
0,65.97,0.0
0,66.0,0.0
0,66.03,0.0
0,66.06,0.0
0,66.09,0.0
0,66.12,0.0
0,66.15,0.0
0,66.18,0.0
0,66.21,0.0
0,66.24,0.0
0,66.27,0.0
0,66.3,0.0
0,66.33,0.0
0,66.36,0.0
0,66.39,0.0
0,66.42,0.0
0,66.45,0.0
0,66.48,0.0
0,66.51,0.0
0,66.54,0.0
0,66.57,0.0
0,66.6,0.0
0,66.63,0.0
0,66.66,0.0
0,66.69,0.0
0,66.72,0.0
0,66.75,0.0
0,66.78,0.0
0,66.81,0.0
0,66.84,0.0
0,66.87,0.0
0,66.9,0.0
0,66.93,0.0
0,66.96,0.0
0,66.99,0.0
0,67.02,0.0
0,67.05,0.0
0,67.08,0.0
0,67.11,0.0
0,67.14,0.0
0,67.17,0.0
0,67.2,0.0
0,67.23,0.0
0,67.26,0.0
0,67.29,0.0
0,67.32,0.0
0,67.35,0.0
0,67.38,0.0
0,67.41,0.0
0,67.44,0.0
0,67.47,0.0
0,67.5,0.0
0,67.53,0.0
0,67.56,0.0
0,67.59,0.0
0,67.62,0.0
0,67.65,0.0
0,67.68,0.0
0,67.71,0.0
0,67.74,0.0
0,67.77,0.0
0,67.8,0.0
0,67.83,0.0
0,67.86,0.0
0,67.89,0.0
0,67.92,0.0
0,67.95,0.0
0,67.98,0.0
0,68.01,0.0
0,68.04,0.0
0,68.07,0.0
0,68.1,0.0
0,68.13,0.0
0,68.16,0.0
0,68.19,0.0
0,68.22,0.0
0,68.25,0.0
0,68.28,0.0
0,68.31,0.0
0,68.34,0.0
0,68.37,0.0
0,68.4,0.0
0,68.43,0.0
0,68.46,0.0
0,68.49,0.0
0,68.52,0.0
0,68.55,0.0
0,68.58,0.0
0,68.61,0.0
0,68.64,0.0
0,68.67,0.0
0,68.7,0.0
0,68.73,0.0
0,68.76,0.0
0,68.79,0.0
0,68.82,0.0
0,68.85,0.0
0,68.88,0.0
0,68.91,0.0
0,68.94,0.0
0,68.97,0.0
0,69.0,0.0
0,69.03,0.0
0,69.06,0.0
0,69.09,0.0
0,69.12,0.0
0,69.15,0.0
0,69.18,0.0
0,69.21,0.0
0,69.24,0.0
0,69.27,0.0
0,69.3,0.0
0,69.33,0.0
0,69.36,0.0
0,69.39,0.0
0,69.42,0.0
0,69.45,0.0
0,69.48,0.0
0,69.51,0.0
0,69.54,0.0
0,69.57,0.0
0,69.6,0.0
0,69.63,0.0
0,69.66,0.0
0,69.69,0.0
0,69.72,0.0
0,69.75,0.0
0,69.78,0.0
0,69.81,0.0
0,69.84,0.0
0,69.87,0.0
0,69.9,0.0
0,69.93,0.0
0,69.96,0.0
0,69.99,0.0
0,70.02,0.0
0,70.05,0.0
0,70.08,0.0
0,70.11,0.0
0,70.14,0.0
0,70.17,0.0
0,70.2,0.0
0,70.23,0.0
0,70.26,0.0
0,70.29,0.0
0,70.32,0.0
0,70.35,0.0
0,70.38,0.0
0,70.41,0.0
0,70.44,0.0
0,70.47,0.0
0,70.5,0.0
0,70.53,0.0
0,70.56,0.0
0,70.59,0.0
0,70.62,0.0
0,70.65,0.0
0,70.68,0.0
0,70.71,0.0
0,70.74,0.0
0,70.77,0.0
0,70.8,0.0
0,70.83,0.0
0,70.86,0.0
0,70.89,0.0
0,70.92,0.0
0,70.95,0.0
0,70.98,0.0
0,71.01,0.0
0,71.04,0.0
0,71.07,0.0
0,71.1,0.0
0,71.13,0.0
0,71.16,0.0
0,71.19,0.0
0,71.22,0.0
0,71.25,0.0
0,71.28,0.0
0,71.31,0.0
0,71.34,0.0
0,71.37,0.0
0,71.4,0.0
0,71.43,0.0
0,71.46,0.0
0,71.49,0.0
0,71.52,0.0
0,71.55,0.0
0,71.58,0.0
0,71.61,0.0
0,71.64,0.0
0,71.67,0.0
0,71.7,0.0
0,71.73,0.0
0,71.76,0.0
0,71.79,0.0
0,71.82,0.0
0,71.85,0.0
0,71.88,0.0
0,71.91,0.0
0,71.94,0.0
0,71.97,0.0
0,72.0,0.0
0,72.03,0.0
0,72.06,0.0
0,72.09,0.0
0,72.12,0.0
0,72.15,0.0
0,72.18,0.0
0,72.21,0.0
0,72.24,0.0
0,72.27,0.0
0,72.3,0.0
0,72.33,0.0
0,72.36,0.0
0,72.39,0.0
0,72.42,0.0
0,72.45,0.0
0,72.48,0.0
0,72.51,0.0
0,72.54,0.0
0,72.57,0.0
0,72.6,0.0
0,72.63,0.0
0,72.66,0.0
0,72.69,0.0
0,72.72,0.0
0,72.75,0.0
0,72.78,0.0
0,72.81,0.0
0,72.84,0.0
0,72.87,0.0
0,72.9,0.0
0,72.93,0.0
0,72.96,0.0
0,72.99,0.0
0,73.02,0.0
0,73.05,0.0
0,73.08,0.0
0,73.11,0.0
0,73.14,0.0
0,73.17,0.0
0,73.2,0.0
0,73.23,0.0
0,73.26,0.0
0,73.29,0.0
0,73.32,0.0
0,73.35,0.0
0,73.38,0.0
0,73.41,0.0
0,73.44,0.0
0,73.47,0.0
0,73.5,0.0
0,73.53,0.0
0,73.56,0.0
0,73.59,0.0
0,73.62,0.0
0,73.65,0.0
0,73.68,0.0
0,73.71,0.0
0,73.74,0.0
0,73.77,0.0
0,73.8,0.0
0,73.83,0.0
0,73.86,0.0
0,73.89,0.0
0,73.92,0.0
0,73.95,0.0
0,73.98,0.0
0,74.01,0.0
0,74.04,0.0
0,74.07,0.0
0,74.1,0.0
0,74.13,0.0
0,74.16,0.0
0,74.19,0.0
0,74.22,0.0
0,74.25,0.0
0,74.28,0.0
0,74.31,0.0
0,74.34,0.0
0,74.37,0.0
0,74.4,0.0
0,74.43,0.0
0,74.46,0.0
0,74.49,0.0
0,74.52,0.0
0,74.55,0.0
0,74.58,0.0
0,74.61,0.0
0,74.64,0.0
0,74.67,0.0
0,74.7,0.0
0,74.73,0.0
0,74.76,0.0
0,74.79,0.0
0,74.82,0.0
0,74.85,0.0
0,74.88,0.0
0,74.91,0.0
0,74.94,0.0
0,74.97,0.0
0,75.0,0.0
0,75.03,0.0
0,75.06,0.0
0,75.09,0.0
0,75.12,0.0
