t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
32.16,-0.2006740312136474,-0.3276178628819217,-0.32591114635198043,-0.3011798036102715,-0.32561953030613205,-0.23910438873000894,-0.5395301431462562,-0.6040289019538189,-0.701904357569603,-0.8172014620835176,-0.7676030886180277,-1.1522458207622266,-1.1579784026244742,-1.8417474341002047,-1.6847232164865764,-4.0334105571706065,-1.6522391835921253,-8.134621815967947,-1.6981306407542966,-6.046508293498506,-1.2190120237383286,-2.6653531173785856,-0.7634204755378281,-1.2001792167140266,-0.58214823736441,-0.8399472978975476,-0.4612703923209828,-0.4883155809280797
32.19,-0.17514320813870032,-0.30847474990342594,-0.3167060615884822,-0.39445909396233947,-0.5140055770212324,-0.19272278153160768,-0.6878253609103702,-0.4705768605919238,-0.6878426237395882,-0.8795102381406541,-1.0379013353494535,-1.0668896277504816,-1.2021538419757558,-1.7733931845913746,-1.6119347495768246,-3.82920894960926,-1.8282820010449383,-7.995367272330776,-1.6860374306614956,-6.184573539457882,-1.486978135965384,-2.6948910375799047,-0.9524246113584104,-1.4493126676377064,-0.5822768150159753,-0.8011203070724119,-0.4079722643516664,-0.5862746161562509
32.22,-0.053361406173670745,-0.05879624647477277,-0.28788978826920403,-0.2383234957391733,-0.4474238657166301,-0.3002860712696944,-0.5941576304152271,-0.5333006938157806,-0.5683213875352913,-0.8898624884201103,-0.8164156237376233,-1.1013710540759711,-1.3141348437927078,-1.9289413912955025,-1.4548796722636888,-3.845475893305669,-1.7910894191205486,-7.93226750544373,-1.80511376545266,-6.133061262939596,-1.3454397644774316,-2.6413818381992207,-1.0298761585425116,-1.354942555729955,-0.4491604144260214,-0.8046726542513853,-0.4762100982527842,-0.44769149965900457
32.25,-0.1387378851995117,-0.2171726309171459,-0.3564646907480089,-0.3906378100956971,-0.3771810254182105,-0.5208825542140081,-0.6155408976334686,-0.5224595243323301,-0.7324858441920536,-0.7126702178301887,-0.8583089218401069,-1.1778098404536521,-1.1908765205958745,-1.7757180235466798,-1.2611818290489736,-3.866797976687346,-1.8035540817375544,-7.7050002986511394,-1.7722194587671205,-5.913913887858168,-1.268117633352306,-2.56777282391239,-0.9064879501591988,-1.3973162717552077,-0.6132980574692949,-0.8068608289207188,-0.3364644253705109,-0.5002971102803839
32.28,-0.2853224575179537,-0.4167405798246088,-0.15627230462928315,-0.2625739523006164,-0.4786650255112249,-0.5275700834893893,-0.6133565668792221,-0.6202551324020682,-0.547734647725862,-0.7542085441312127,-0.9704068209002832,-1.0378356030580629,-1.216652599514788,-1.800282830637686,-1.5052064362763984,-3.920594785504691,-1.8003642990826287,-7.4423585258675615,-1.7443372068178151,-5.7533671814851175,-1.2481567532921738,-2.5538536009705486,-0.8219925121926501,-1.337118328277464,-0.6278981937951257,-0.7949197330110315,-0.4770159731991142,-0.41202527658966653
32.31,-0.21431851024138493,-0.1622497884009848,-0.17526197135276142,-0.3627297796640981,-0.4235462515651545,-0.4146924280975208,-0.5767058262807992,-0.5397363721479602,-0.6187167458857692,-0.7878234037643853,-0.8101026723442548,-1.0024680928250889,-1.0310111715437549,-1.838988552219908,-1.5046313608341786,-3.9260354552550174,-1.6681465031588267,-7.656488977457669,-1.76654722070977,-5.581713928710375,-1.2146691627327475,-2.650831511657888,-0.7938880013534483,-1.1841577854549756,-0.6956766838956563,-0.6929784093304677,-0.33855429079856497,-0.5742950483996391
32.34,-0.32668117307036737,-0.06142501950767909,-0.18165842460074694,-0.15100743884622195,-0.4647921377632622,-0.6445806674238583,-0.4425341689241725,-0.577575228954875,-0.6008254452190519,-0.5939000065121336,-0.7570773080163692,-1.097129998231261,-0.9743756342722499,-1.8754884404298076,-1.3520464155279743,-3.832535190333223,-1.7999220507920928,-7.551338160852572,-1.8937019538100048,-5.697703226348393,-1.170282279515635,-2.5408479837155253,-0.7592028627706423,-1.1910175897646005,-0.4718268665569347,-0.8480574772559222,-0.3300196938055984,-0.6103331901851883
32.37,-0.16958839238726006,-0.1906801888593092,-0.18315017215782212,-0.3324675657927331,-0.2917994017944305,-0.2665673289639577,-0.426774036719618,-0.5192658475734732,-0.5117682181896257,-0.7322469855488275,-0.885316644521232,-0.8098151450655736,-1.0012495554783922,-1.7111401342361123,-1.5759751747729611,-3.829285798351056,-1.7795327942581685,-7.487081154650532,-1.6266704644140006,-5.625786822122813,-1.1363911605611512,-2.699217137466725,-0.9981009839411876,-1.2438603831583337,-0.5090691451975651,-0.7937606295877435,-0.22618272853944896,-0.4342888705222142
32.4,-0.18767359535419695,-0.029967016437002975,-0.2521793943970965,-0.2115727413839846,-0.5089129080923663,-0.34254993835438663,-0.5461939249116854,-0.6019154877984148,-0.3973987755628105,-0.5280600172469511,-0.6806906650100513,-1.0383717480429862,-1.081564260717915,-1.565000343814655,-1.4847707398096808,-3.668434487170367,-1.735870709738631,-7.3574973253211375,-1.676702366648975,-5.652739667669402,-1.1944090802468004,-2.5536883701524355,-0.850683596989989,-1.1545471950745263,-0.4205064880425642,-0.6527259657198179,-0.4603584211162353,-0.4175379207252972
32.43,0.005212625206916011,-0.15862320452411324,-0.2620403683448096,-0.2140486395992208,-0.29486093070522845,-0.27164270798441803,-0.4312255140762765,-0.344767623500707,-0.4689281638809796,-0.529161809600193,-0.7694845758744641,-0.9649575423702358,-0.8743285332828828,-1.7587232960954648,-1.5253558702401038,-3.6196093252629176,-1.7404224036649918,-7.314037232838942,-1.5994509358358882,-5.666510737962732,-1.1850478220299252,-2.5306731987799878,-0.8491129135820865,-1.1950351768618972,-0.5603036290225528,-0.7446501410080514,-0.3708552413424017,-0.4547557849572117
32.46,-0.163129472355123,-0.2251174286150908,0.011103436950604006,-0.27521996925914083,-0.2641827554001415,-0.16230544668398028,-0.5626238611612095,-0.5245478644153546,-0.4773060865216954,-0.7838147846119224,-0.8358651736838072,-0.9395442464874924,-1.0504671372534975,-1.7620808460192334,-1.4813296959996307,-3.672896231435064,-1.707114060280433,-7.259290185788382,-1.6485706944594232,-5.5720144400548826,-1.1688956480442594,-2.4958595185942665,-0.8096020533615323,-1.2604241417973756,-0.38642189020157214,-0.9286396835890259,-0.5534298550642316,-0.464045074644818
32.49,-0.2655107362120507,-0.15171146270126876,-0.09554526751341634,-0.4793057378985338,-0.3709822121497127,-0.32097852364653856,-0.39815935849647177,-0.40081840808617536,-0.4621335554413426,-0.5392463968697201,-0.7810212572955336,-0.8618115277813709,-1.0417267152737786,-1.6043912954735773,-1.500987928336356,-3.4981585145150897,-1.4827850030683958,-7.024725435299282,-1.4028898782339074,-5.495968485813315,-1.1476608285808318,-2.443315537677205,-0.6551704497085726,-1.1779380112849718,-0.4322901273975314,-0.5401772495076529,-0.2312394486762515,-0.603337203968728
32.52,-0.06539856065355748,-0.347592947560203,-0.19243908074903865,-0.3047961181015057,-0.29793651410548305,-0.36121451976775976,-0.2752197609876881,-0.4583151905310638,-0.4203045524240471,-0.6165943035076025,-0.4899833640654638,-1.007219989207681,-0.781629767862441,-1.7597498285924966,-1.492892485509567,-3.412971767400877,-1.5970800598590749,-7.126220438071197,-1.4471138924634197,-5.3578542223383705,-1.1048038917453469,-2.23317900742868,-0.6750488908528177,-1.2254948312513712,-0.6391511494420379,-0.490560958312461,-0.4917749066850192,-0.424162101424264
32.55,-0.2282766054180771,-0.1895158208238039,-0.18073862160943446,-0.218770623067992,-0.33400887849648103,-0.4435699849019424,-0.2582908824564581,-0.24256888246924355,-0.3358266220749193,-0.5016642152735459,-0.6671813204119096,-0.9206373397390876,-0.7167499658301962,-1.4789565568836722,-1.305271706686895,-3.401956808319416,-1.6606891747855843,-6.9888631588183925,-1.430862470809227,-5.240808130358123,-1.093636267436182,-2.5384070163664254,-0.9270456651216874,-1.17330900464831,-0.32666221021867475,-0.6895792742745995,-0.4305551810187525,-0.4388890775717566
32.58,0.00222598422738024,-0.19897384298965215,-0.04073105703718968,-0.15647227210479767,-0.274509782369842,-0.2394783629646785,-0.3367505136758207,-0.4478721425053165,-0.35707507971829666,-0.4603415928983017,-0.7592784489441335,-0.9709030593768562,-0.7850523015747409,-1.6919239175097418,-1.352233416536454,-3.488453400946552,-1.6405859856671785,-7.028410183254214,-1.3695593806449478,-5.404209370124335,-1.1634500095312938,-2.5747233152253397,-0.7928477423757049,-1.045141585393605,-0.23654360131766244,-0.7458088877232846,-0.4290099357269186,-0.4668609321782909
32.61,-0.15257950125287653,-0.13197109700574527,-0.15662397213391338,-0.2032290681706416,-0.1917312920258668,-0.3262502137774286,-0.2980381360156495,-0.4013359443190191,-0.3847931245773238,-0.4881240713382517,-0.5523290793426262,-0.8808881227658009,-0.999092475467496,-1.6202889550679362,-1.2486697645955271,-3.339806371580144,-1.6157917581037295,-6.7481445000144635,-1.2856026122063091,-5.20942989353768,-0.9432390996560144,-2.235018387381832,-0.6725862937264906,-1.054933897150625,-0.3659482293449892,-0.6475067496359661,-0.2902575479286572,-0.30114186981196234
32.64,-0.26036971119058994,-0.04842670154799118,-0.2731968485608742,-0.2054277201895276,-0.3973115404297197,-0.17881460715686087,-0.3716189686796388,-0.4945572870642707,-0.4142693658263896,-0.5865009412838507,-0.7050784109678628,-0.8525013707518859,-1.0045659673359113,-1.3953624069184545,-1.1146524666141338,-3.5137261948032035,-1.6152477700803636,-6.55964317242211,-1.4431278110521788,-5.174655949185593,-1.1312753059393514,-2.263385166819424,-0.8922508687994857,-1.0938562813642685,-0.5579446277411724,-0.4792698773730026,-0.5498050525880979,-0.3763350989238505
32.67,-0.047271074643882235,-0.1819537266220788,-0.09004901962906607,-0.3184987209785086,-0.2016590468402211,-0.18830758172459092,-0.3902292303114766,-0.2807366822519777,-0.5478379898738029,-0.4425000201373252,-0.44998451906167175,-0.8518933492359573,-0.9974291012134834,-1.4654360517769789,-1.2917577300433118,-3.2043063055104355,-1.6244485332883492,-6.699178421066242,-1.425526995654681,-5.164683400093514,-0.7919176438408316,-2.2208007485148133,-0.7846090402234851,-1.1327247561421891,-0.5127329567841217,-0.7553495339299898,-0.2900677932426367,-0.4248156824068733
32.7,-0.1712984557398402,-0.1556895800918938,-0.12882080730628245,-0.35735579671317,-0.2728588193407491,-0.0882594953628918,-0.2409173316435658,-0.4167401422180685,-0.4204487653608671,-0.44894364884156457,-0.5388996369538847,-1.0762985989911016,-1.0001903316351113,-1.4326882002510852,-1.0443572962556755,-3.3096462539873803,-1.3115855336606634,-6.536820486877633,-1.3429617446061992,-4.974116561829193,-1.0414024895694032,-2.2885201801674144,-0.4895991964550677,-1.175724852833251,-0.30602325075193315,-0.6589620914131609,-0.2676133494746532,-0.4248148055420564
32.73,-0.003825422066743203,-0.3427922787925101,-0.2105652744835716,-0.1377842708892848,-0.11067624327983254,-0.15848554931827044,-0.2979200073384174,-0.5119951830283874,-0.4591862918994872,-0.23955623303790366,-0.7515804089882342,-0.7629505160426163,-0.8297766015425991,-1.3850642740944066,-1.2181235142507258,-3.212584136490276,-1.5691051149351691,-6.48821526153251,-1.5438007575244586,-4.928289905313517,-1.0024227900896645,-2.1701068088539444,-0.6372240958854531,-1.1639798656649023,-0.3655652669154304,-0.7376519055069212,-0.4539901139831977,-0.33149631213143044
32.76,-0.017922001021397627,-0.18844741639847787,0.06108649970635883,-0.10345666841159364,-0.15236368202856207,-0.24664029254957984,-0.4638121990384809,-0.31941501298072233,-0.3572351474379816,-0.3252193290717675,-0.5100393949250465,-0.6689110638537927,-0.7229755467415689,-1.3954252216119327,-1.143530016614018,-2.9009137495636783,-1.5215855576875448,-6.343291311198463,-1.5267070104193423,-5.000315744824147,-0.9455002765570912,-2.2195514487280894,-0.7952438827801269,-0.9330427683225264,-0.4029653262259583,-0.6334288766568619,-0.5380923360203536,-0.40936208173267935
32.79,-0.10140990885375836,-0.1062962520203756,-0.2344617065199445,-0.06867579981739458,-0.14962601098626674,-0.5406645088333706,-0.2860269418346525,-0.1768224401670836,-0.5220071356909151,-0.5398120447519457,-0.5091082526602454,-0.9265254603574196,-0.5084388669402475,-1.264554427945621,-0.9347883363679126,-3.093058410379137,-1.2725579696507685,-6.306718709100821,-1.2682207313797735,-5.042162697635426,-1.1310972410659883,-2.0395990677604683,-0.8246158914939143,-1.1948611788433432,-0.4087693390829201,-0.5565991678141007,-0.4234592718498801,-0.4348235746869103
32.82,-0.11569474774009444,0.051626508377330536,-0.12124830649508657,-0.06676881825983337,-0.3657944095654273,-0.1111466090304816,-0.0007721970650373389,-0.3122336902294425,-0.2601519515751142,-0.5026072063792887,-0.60076096815261,-0.8011274842833358,-0.8165949558454565,-1.443807140829627,-1.2394766428291497,-3.053429016790299,-1.3159656461534803,-6.195007643702806,-1.2770612716200975,-4.771557634423352,-1.2259025207167757,-2.1436883739096912,-0.7209131908132492,-0.9839014674405746,-0.3506488249035893,-0.5891565720812847,-0.40604938349528896,-0.4823597404326814
32.85,-0.12710526113755144,-0.17966440593559924,-0.03862879454108817,-0.3899916589834886,-0.3007196336322564,-0.2185165940957729,-0.30106799054399824,-0.32726779355865754,-0.6117358586134063,-0.4176244162061088,-0.371932326733605,-0.5030952252054456,-0.7924774258721435,-1.263255073397918,-1.1566299826833126,-2.866242353555841,-1.3433977865186109,-6.1908209746152245,-1.413493800660253,-4.788189182227059,-0.9719225015882726,-1.9732201391598243,-0.5693355827818132,-0.9650837498760092,-0.314346044245308,-0.4338227850329902,-0.11497475088436993,-0.3581847740863949
32.879999999999995,-0.12374029976270112,-0.04589824460260626,-0.17381525587843824,-0.044096101197730136,-0.2181526570875968,-0.21997225037541435,-0.4207165679735267,-0.34949861573309804,-0.4776251315080432,-0.4055840995855978,-0.4852094696423737,-0.6279094223400853,-0.8204824367931797,-1.340720559888536,-1.2230393170039595,-2.791956050297148,-1.3638406818053777,-6.032094084931807,-1.159174857511749,-4.717547750929724,-1.085114332441191,-2.0997849492985403,-0.6054611194829519,-1.1136690693848974,-0.5056396953956807,-0.3652021873074876,-0.4512542098362034,-0.15925895799230158
32.91,-0.1706633116738031,0.006199402806458225,-0.013284895087902955,-0.2068999482806264,-0.2285536725353715,-0.2748766607377036,-0.2814385934409117,-0.2435240500336075,-0.3531762964195898,-0.4150238253441549,-0.4509874085585169,-0.6973950802780233,-0.7573033982415638,-1.435235631998131,-1.1517848662318524,-2.8883608767009163,-1.2947792617890628,-5.959701522558763,-1.2814304869054614,-4.466298712962507,-1.044466165085367,-1.9881397203955893,-0.5447944056647366,-0.9953531441027248,-0.4567138097994249,-0.6288896420444503,-0.3196101634397581,-0.3092535379746652
32.94,-0.19677355352963072,-0.15835009358811378,-0.12811316298556916,-0.1989123411987503,-0.22955539265248695,-0.29962903673712304,-0.26006692801072345,-0.38302913357239776,-0.3620184225085051,-0.5880465852675428,-0.5941406610833629,-0.6611346621326607,-0.8113382553724795,-1.4200055523391857,-1.0585871295166367,-2.8134982655720253,-1.4535204854165849,-5.991885554909812,-1.2984625790018005,-4.666835919350429,-0.7600775952464517,-1.9072475379379985,-0.5116427654033836,-0.9132109423253336,-0.4878526127167981,-0.6653853416140617,-0.4437422926160304,-0.3121706962793248
32.97,-0.14079260011005945,-0.2712670873530823,0.03939569220349623,-0.10111636940522033,-0.0009090782617726944,-0.221622180324304,-0.2539206666791453,-0.2357273034096521,-0.3037781597474286,-0.4710345889765076,-0.3059920458402148,-0.7542078356871417,-0.8461491938876494,-1.3288837057844831,-1.3537666939856794,-2.728963317075885,-1.4157382232465192,-5.702500381053009,-1.1406812370573234,-4.45244961459805,-0.8481619152309745,-2.134672277756533,-0.5206686592852807,-0.8709920745935869,-0.5592999223952513,-0.5815470197912792,-0.24411620789386484,-0.30197222573920024
33.0,-0.1069453761801284,-0.029025958841140245,-0.14453702694045933,-0.23002754169234385,-0.15956963184912226,-0.2271308596812537,-0.2210614587291398,-0.32625023237412704,-0.4511553868470271,-0.3063760400063233,-0.493457710595897,-0.7628093266562077,-0.6804514730577226,-1.2506209085958573,-1.0678448261391356,-2.8968632866971813,-1.3231375160578445,-5.750168098530513,-1.15279881406606,-4.194934716421564,-0.9260184096898711,-1.758050122306241,-0.5315187855325507,-0.8209887353684168,-0.4159589066567512,-0.5824311378632396,-0.2242515801542394,-0.18996687781857885
33.03,-0.011005450995689043,0.010083107796076657,-0.17742452406527418,-0.16442368431781074,-0.2454734988161573,-0.3528486791208777,-0.24236169498352494,-0.08308843086547504,-0.2880297552760138,-0.3707973545043076,-0.3186142652665582,-0.6463896171840643,-0.7815383758618539,-1.2678835625453424,-0.9632639998881009,-2.60108020986745,-1.2797831307354408,-5.681914484480691,-1.1770924627130954,-4.452775579795679,-1.0113028861396385,-1.9216551873073795,-0.6190869059228585,-1.040652738261396,-0.3252766916469953,-0.6617823033113536,-0.07002437790164942,-0.2484009692730238
33.06,-0.08637740581857592,-0.07529927441671652,-0.052689158265353225,-0.1883390582480042,-0.3294786868543605,-0.07058438285552887,0.014269741541828834,-0.3951757573233552,-0.11529426072951618,-0.5022469363840399,-0.4280150322168164,-0.4636672322300598,-0.631557670538621,-1.3727694202521554,-0.8867540457522761,-2.808215826316573,-1.3151973629860396,-5.384633777160242,-1.1383025845537,-4.199271538331252,-0.8833204594345654,-1.8688603505806056,-0.6606831870614974,-0.9343029906923634,-0.4519797461022294,-0.5023506876870393,-0.20545848096743308,-0.3615874356198692
33.09,0.052674931421480484,-0.20019971331183525,-0.1920553478835886,-0.26185171114088895,-0.3624757721468767,-0.21520032626014754,-0.2580948757114567,-0.2444232688182701,-0.38349820275155533,-0.3437184777112281,-0.6925762370463473,-0.7830450314862738,-0.7044533189448173,-1.2557580493579006,-0.9426826504014064,-2.7718370315336376,-1.2945000661017068,-5.287635189363666,-1.2854596952223167,-4.095435317523164,-0.8576677247067821,-1.8480496288652093,-0.8726426954499542,-0.8431015704193922,-0.3499284882485044,-0.5595476692488922,-0.2584971421953593,-0.4146030023526385
33.12,-0.2837399485736424,-0.05623626143052573,-0.10330336668602198,-0.13588431032535506,-0.09460349274252673,-0.3182693585847274,-0.27899499899627056,-0.3807887817465694,-0.2123248728391524,-0.43410787479517904,-0.5831672751222234,-0.6187963545586596,-0.5751578516372732,-1.1348060856056392,-1.0153592781797551,-2.7058911341759453,-1.2021525167525648,-5.3918770452050255,-1.1345726706537298,-4.263538793502793,-0.8646708627323855,-1.9311036661304688,-0.5266099936268177,-0.8106472855724377,-0.5092641336269431,-0.5690058216482797,-0.2160829493695583,-0.3148144873162288
33.15,-0.03845192673711073,-0.1837094183477423,-0.15687555471783374,-0.13327146165536094,-0.19814271282775486,-0.1404484635900986,-0.0856210149239251,-0.3837654371140706,-0.2866928071628048,-0.27628596401615496,-0.5841926980087148,-0.5337901556796135,-0.8392536567042631,-1.2529790089540007,-1.0339259119024846,-2.6127056217820708,-1.2943060765567302,-5.1786563238617385,-1.2668405021272644,-3.9465945733693215,-0.957773662355188,-1.8459502631220253,-0.5840982037760009,-0.8662228190766985,-0.5249986253840092,-0.4886162489431395,-0.2824837582064566,-0.15081845647572573
33.18,-0.15139032086472276,-0.2364617322438577,-0.0615324912459204,-0.14090467313660213,-0.08844033121530613,-0.27939357115390684,-0.08632489108835911,-0.2844442741853509,-0.3189050163733901,-0.4475045080374761,-0.5566504349040173,-0.6669206549074029,-0.7315715767858738,-1.3541178922530508,-0.5671388781634791,-2.7155011318937063,-1.394965166690925,-5.054647006053527,-1.2028568563938276,-4.100564886605338,-0.8610293466993041,-1.8324265247557079,-0.5346228374888967,-1.0751232871565974,-0.4543354584239853,-0.6589357926416247,-0.15265310609661986,-0.3170569146638757
33.21,-0.1493097642314431,0.06635917621675093,-0.09523362405009024,-0.24611004073623305,-0.24609140696457385,-0.2520162671836971,-0.2221674104493212,-0.15049284778391092,-0.23935888481611475,-0.3098203831741884,-0.4569729391407845,-0.5055130956053766,-0.6528795516425129,-1.3030649500549445,-0.8272489035214291,-2.5892214252335592,-1.1649560259849023,-5.079456198587312,-0.9887259953967856,-3.882059866697103,-0.8562749311777808,-1.7878850169081042,-0.4284038715180216,-0.803052444884064,-0.17071683638173807,-0.5572907235774297,-0.18127112073303686,-0.41062362023682536
33.24,-0.16325491060796585,-0.22695357960502846,-0.32039002317902354,-0.04814028855599889,-0.2977854740208773,-0.3987754026062149,-0.1526351812174574,-0.29184130291399,-0.14761815044496687,-0.30836453107034545,-0.4366807095271922,-0.7712275813897481,-0.7919449251119309,-1.305496470483052,-0.9653576537267472,-2.330049987118365,-1.24429749886525,-4.954606398182914,-0.9664739987522796,-3.9131468090033614,-0.8322815628602904,-1.7308179266450712,-0.5094642401976941,-0.7184073062647081,-0.4342839943134733,-0.3248032755480074,-0.3997806970612661,-0.28418165765361303
33.27,-0.30642165750249295,-0.00603134598127307,-0.1344571044145162,-0.04918262940179,-0.13939603815252435,-0.3062104841423257,0.07315786177096402,-0.3476272343717106,-0.2266814699798061,-0.4562041910820718,-0.6045333970162725,-0.6028654670369507,-0.559575292899828,-1.0989222493034736,-0.940579215925794,-2.4135489667977614,-1.146029345634372,-4.9101001373422175,-1.1950671859728632,-3.612970912792944,-0.8599587892562647,-1.7278163978840746,-0.4387890897104124,-0.7092558958840145,-0.5412253371812616,-0.3550771019972513,-0.19438817764593208,-0.4666622870307559
33.3,-0.0172374674542575,-0.3011492195955966,-0.17110010153879884,-0.1862502761926357,-0.2621410111653393,-0.18773878949155406,-0.06984863132511174,-0.2662854551462001,-0.1759184967157868,-0.5005565565672059,-0.3772853332661647,-0.545162636256473,-0.7099073917592957,-1.1554451965589072,-1.051588016212741,-2.439706328192086,-1.0855915135714729,-4.911836469943417,-1.0588345065740294,-3.785788521957016,-0.8352745824828411,-1.894908970554212,-0.6532146076640554,-0.7874938824800037,-0.3126015392824951,-0.4666955969494047,-0.2042635668449686,-0.08122293736184921
33.33,-0.18642328810212053,-0.2147779905726696,-0.1710832029127887,-0.2761212699186277,-0.15980757834645906,-0.07533163532070541,-0.2427786329711644,-0.4016931016819508,-0.2069191856076142,-0.44096656164800413,-0.501626755399864,-0.7002767843423147,-0.573251836178411,-1.047327407047356,-1.107560008883467,-2.346085212452336,-1.0855348849996944,-4.637179418780093,-1.0456366317773194,-3.6379691383479,-0.8737901117559309,-1.6755181975594082,-0.5034088996965854,-0.6688444655922797,-0.36163834045476007,-0.4893992093661964,-0.18423868355365766,-0.2807019565111305
33.36,-0.22394451396167356,-0.1589608536419534,-0.2046859110671734,-0.18499072555636265,-0.04530199363965326,-0.1157580065904887,-0.17526271046051362,-0.18119270559840886,-0.3266581222746391,-0.4380149335206306,-0.5457277059302874,-0.616882791812573,-0.6603737242845278,-0.9526208712080056,-0.8219381548548603,-2.2181308580567336,-0.9446751928663538,-4.689506320773277,-0.8490324243373953,-3.613184323863072,-0.9075551488680372,-1.5959217947924331,-0.37344087680690297,-0.7737622032489718,-0.3810982173413289,-0.5145848671838578,-0.15446644250761488,-0.5011434362301211
33.39,-0.21727249646243985,-0.3022925326344046,-0.03378783795647293,-0.14387246258755595,-0.2380620888618709,-0.08405725741287515,-0.21057625412042055,-0.09531527340797004,-0.4443678927118371,-0.4418350681794779,-0.551809121706754,-0.5404436128259891,-0.4348862439631933,-1.0936455212605258,-1.0939958976266146,-2.3949917359517565,-1.0647807602328834,-4.7532261809976015,-0.8688540078411489,-3.569543158563257,-0.6971114527627928,-1.5363149609444993,-0.5652901298053256,-0.7477567772415994,-0.1925123181244557,-0.4137522321844854,-0.3108241172075597,-0.20704144790420534
33.42,-0.05604937698512897,-0.0452926805539904,-0.2952411718486825,-0.12681892880940748,-0.35882445492862003,-0.24713085147950556,-0.19054109972389024,-0.1756286306849709,-0.18667189986949467,-0.30786562547353075,-0.3629859861622788,-0.7635114906367363,-0.4560551596845685,-0.9365564330632872,-0.8453543639926516,-2.427572114143324,-1.0111368063254855,-4.591674576498948,-0.8119039066663903,-3.384804167337272,-0.7055421020357258,-1.5791843187698462,-0.4509674581645976,-0.5376842681138221,-0.26374070648291525,-0.5523996013593777,-0.10688071305945523,-0.03299060432364331
33.45,-0.13664967742511716,0.07331681316210477,-0.0005509387743662664,-0.2904680439279523,-0.05064949099730316,-0.20181492256061706,-0.2327634318932436,-0.3142503223010461,-0.2520060177955048,-0.2717318786953344,-0.3752095498239543,-0.5982977223303585,-0.6450809857243923,-0.9087710297618872,-0.7865066762386894,-2.1063774575287173,-0.8570712925237975,-4.222261054038446,-1.095622302954138,-3.3609697285333864,-0.7652171729743389,-1.4245361080751018,-0.6276465196648757,-0.5631137737878467,-0.15329287733326327,-0.4137656482671641,-0.12039523042626155,-0.36308738789218775
33.48,-0.1640928547501348,0.05007230465911426,-0.104950381326813,-0.14627084076104174,-0.2007896339132727,-0.2364199059370861,-0.13500661765041466,-0.2929129682768715,-0.401144226955664,-0.2957269322854142,-0.3019110182253664,-0.5305748914193261,-0.5966782054685728,-0.8663086221535505,-0.9233634484545402,-2.129443448452184,-0.9766597097684266,-4.409734904711402,-0.9713459469997138,-3.139845240561762,-0.6736372486079057,-1.4761620986245456,-0.6565103826458938,-0.6811928808310737,-0.3940238562215281,-0.4667506927252953,-0.19038870177699846,-0.16285398888435976
33.51,-0.14921745051030266,-0.3125703962789897,-0.06922700229402777,-0.08562342026879177,-0.08072353882832778,-0.030534206853662788,-0.2496894362847865,-0.333022754592506,-0.36124336437504223,-0.34305154837473995,-0.3021399938499993,-0.3146241974313016,-0.7092282765673444,-1.0022647595367946,-0.6937387770461629,-1.9891392238928425,-0.9887359665463976,-4.15038193565652,-1.0284382985136855,-3.1246578473770787,-0.5768853693684647,-1.506070542808428,-0.4800932141009078,-0.7764329644122605,-0.27897487688030725,-0.5272610408100225,-0.2625718145952529,-0.011338544361057246
33.54,-0.112286267410239,-0.1995858258357436,-0.10676334292209856,-0.05115036724450611,-0.1184345689728478,-0.054255299655421085,-0.0658858432288075,-0.1751613249626345,-0.3188033731031871,-0.275881015181649,-0.23694677776285836,-0.6737664299544167,-0.5384303492174881,-0.9961101190801146,-0.659731030678762,-2.066159833308634,-0.8165308169074503,-4.1801296325557775,-0.8006216384911033,-3.156852788956885,-0.7545066167557808,-1.46090972520758,-0.2654602402848157,-0.8650992765013529,-0.3503729866636661,-0.3782643953200557,-0.34196823006741056,-0.11787648631271574
33.57,0.02603464152357288,-0.3053983928097341,-0.17148119252669566,-0.09276586694201533,0.2139533663398003,-0.09714900356886286,-0.0994440755573592,-0.10071768438890216,-0.2981490872423302,-0.4556767394614635,-0.34402553306352546,-0.6372071245735486,-0.3979906790769566,-0.8179435373596761,-0.7454795152230957,-1.903844457073922,-0.9613982450011751,-4.141704251762847,-0.8790305363367459,-2.990722267232896,-0.7084210228922931,-1.3499238447148696,-0.4481456264876428,-0.6173844440100039,-0.3593260455751094,-0.412383430063812,-0.399608959810944,-0.25616466906572405
33.6,-0.033943259260098134,-0.09384715277739658,-0.06081539135107606,-0.048121368809947065,0.07696485754823595,-0.2640698728873161,-0.29631513399253184,-0.2783664540965959,-0.12272294213274836,-0.16783710215444014,-0.13713057698519027,-0.3146210658367725,-0.4588032520505141,-0.8916154091076365,-0.6987665180081349,-2.066424278263112,-0.8947496243823952,-4.034462343666757,-0.8555055261842865,-2.9503889927345224,-0.6851999213772308,-1.1890343202515086,-0.5001658139818136,-0.8704263818792356,-0.2191791911028374,-0.41448766774395096,-0.08337041090648581,-0.16936751751739865
